invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,VAT,total,order_date,order_time,payment_method,cogs,gross_margin_percentage,gross_income,rating,time_of_day,day_name,month_name
704-11-6354,A,Yangon,Member,Male,"Home and lifestyle",58.90,8,23.5600,494.76,2019-01-06,11:23:00,Cash,471.20,4.761904716,23.56,8.9,Morning,Sunday,January
704-20-4138,C,Naypyitaw,Member,Female,"Health and beauty",29.67,7,10.3845,218.07,2019-03-11,18:58:00,"Credit card",207.69,4.761904716,10.38,8.1,Evening,Monday,March
704-48-3927,A,Yangon,Member,Male,"Electronic accessories",88.67,10,44.3350,931.04,2019-01-12,14:50:00,Ewallet,886.70,4.761904716,44.34,7.3,Afternoon,Saturday,January
706-36-6154,A,Yangon,Member,Male,"Home and lifestyle",19.36,9,8.7120,182.95,2019-01-18,18:43:00,Ewallet,174.24,4.761904716,8.71,8.7,Evening,Friday,January
707-32-7409,B,Mandalay,Member,Female,"Sports and travel",95.54,4,19.1080,401.27,2019-02-26,11:58:00,Ewallet,382.16,4.761904716,19.11,4.5,Morning,Tuesday,February
709-58-4068,B,Mandalay,Normal,Female,"Fashion accessories",41.09,10,20.5450,431.45,2019-02-28,14:42:00,Cash,410.90,4.761904716,20.55,7.3,Afternoon,Thursday,February
710-46-4433,B,Mandalay,Member,Female,"Food and beverages",77.40,9,34.8300,731.43,2019-02-15,14:15:00,"Credit card",696.60,4.761904716,34.83,4.5,Afternoon,Friday,February
711-31-1234,B,Mandalay,Normal,Female,"Electronic accessories",95.64,4,19.1280,401.69,2019-03-16,18:51:00,Cash,382.56,4.761904716,19.13,7.9,Evening,Saturday,March
712-39-0363,A,Yangon,Member,Male,"Food and beverages",41.66,6,12.4980,262.46,2019-01-02,15:24:00,Ewallet,249.96,4.761904716,12.50,5.6,Afternoon,Wednesday,January
714-02-3114,C,Naypyitaw,Normal,Female,"Sports and travel",98.80,2,9.8800,207.48,2019-02-21,11:39:00,Cash,197.60,4.761904716,9.88,7.7,Morning,Thursday,February
715-20-1673,B,Mandalay,Normal,Male,"Electronic accessories",28.38,5,7.0950,149.00,2019-03-06,20:57:00,Cash,141.90,4.761904716,7.10,9.4,Evening,Wednesday,March
716-39-1409,B,Mandalay,Normal,Male,"Health and beauty",30.35,7,10.6225,223.07,2019-03-19,18:19:00,Cash,212.45,4.761904716,10.62,8.0,Evening,Tuesday,March
717-96-4189,C,Naypyitaw,Normal,Female,"Electronic accessories",35.49,6,10.6470,223.59,2019-02-02,12:40:00,Cash,212.94,4.761904716,10.65,4.1,Afternoon,Saturday,February
718-57-9773,C,Naypyitaw,Normal,Female,"Sports and travel",49.33,10,24.6650,517.97,2019-02-03,16:40:00,"Credit card",493.30,4.761904716,24.67,9.4,Afternoon,Sunday,February
719-76-3868,C,Naypyitaw,Member,Male,"Food and beverages",94.26,4,18.8520,395.89,2019-03-12,16:30:00,Cash,377.04,4.761904716,18.85,8.6,Afternoon,Tuesday,March
719-89-8991,A,Yangon,Member,Female,"Sports and travel",91.41,5,22.8525,479.90,2019-02-25,16:03:00,Ewallet,457.05,4.761904716,22.85,7.1,Afternoon,Monday,February
720-72-2436,A,Yangon,Normal,Male,"Food and beverages",66.52,4,13.3040,279.38,2019-03-02,18:14:00,Ewallet,266.08,4.761904716,13.30,6.9,Evening,Saturday,March
721-86-6247,A,Yangon,Normal,Female,"Home and lifestyle",63.42,8,25.3680,532.73,2019-03-11,12:55:00,Ewallet,507.36,4.761904716,25.37,7.4,Afternoon,Monday,March
722-13-2115,C,Naypyitaw,Member,Male,"Sports and travel",42.85,1,2.1425,44.99,2019-03-14,15:36:00,"Credit card",42.85,4.761904716,2.14,9.3,Afternoon,Thursday,March
725-32-9708,B,Mandalay,Member,Female,"Fashion accessories",68.71,4,13.7420,288.58,2019-01-04,19:01:00,Cash,274.84,4.761904716,13.74,4.1,Evening,Friday,January
725-54-0677,C,Naypyitaw,Member,Male,"Health and beauty",85.60,7,29.9600,629.16,2019-03-02,13:50:00,Cash,599.20,4.761904716,29.96,5.3,Afternoon,Saturday,March
725-67-2480,B,Mandalay,Member,Female,"Fashion accessories",58.75,6,17.6250,370.13,2019-03-24,18:14:00,"Credit card",352.50,4.761904716,17.63,5.9,Evening,Sunday,March
725-96-3778,C,Naypyitaw,Member,Female,"Home and lifestyle",89.25,8,35.7000,749.70,2019-01-20,10:13:00,Cash,714.00,4.761904716,35.70,4.7,Morning,Sunday,January
726-27-2396,A,Yangon,Normal,Female,"Health and beauty",77.50,5,19.3750,406.88,2019-01-24,20:36:00,Ewallet,387.50,4.761904716,19.38,4.3,Evening,Thursday,January
726-29-6793,A,Yangon,Member,Male,"Electronic accessories",24.18,8,9.6720,203.11,2019-01-28,20:54:00,Ewallet,193.44,4.761904716,9.67,9.8,Evening,Monday,January
727-02-1313,A,Yangon,Member,Male,"Food and beverages",31.84,1,1.5920,33.43,2019-02-09,13:22:00,Cash,31.84,4.761904716,1.59,7.7,Afternoon,Saturday,February
727-17-0390,A,Yangon,Normal,Female,"Food and beverages",63.61,5,15.9025,333.95,2019-03-16,12:43:00,Ewallet,318.05,4.761904716,15.90,4.8,Afternoon,Saturday,March
727-46-3608,B,Mandalay,Member,Female,"Food and beverages",20.01,9,9.0045,189.09,2019-02-06,15:47:00,Ewallet,180.09,4.761904716,9.00,4.1,Afternoon,Wednesday,February
727-75-6477,C,Naypyitaw,Normal,Male,"Electronic accessories",28.84,4,5.7680,121.13,2019-03-29,14:44:00,Cash,115.36,4.761904716,5.77,6.4,Afternoon,Friday,March
728-47-9078,C,Naypyitaw,Member,Male,"Food and beverages",59.59,4,11.9180,250.28,2019-01-19,12:46:00,Cash,238.36,4.761904716,11.92,9.8,Afternoon,Saturday,January
728-88-7867,C,Naypyitaw,Member,Female,"Home and lifestyle",75.53,4,15.1060,317.23,2019-03-19,15:52:00,Ewallet,302.12,4.761904716,15.11,8.3,Afternoon,Tuesday,March
729-06-2010,B,Mandalay,Member,Male,"Health and beauty",80.47,9,36.2115,760.44,2019-01-06,11:18:00,Cash,724.23,4.761904716,36.21,9.2,Morning,Sunday,January
729-09-9681,A,Yangon,Member,Male,"Home and lifestyle",25.91,6,7.7730,163.23,2019-02-05,10:16:00,Ewallet,155.46,4.761904716,7.77,8.7,Morning,Tuesday,February
729-46-7422,C,Naypyitaw,Normal,Male,"Food and beverages",35.89,1,1.7945,37.68,2019-02-23,16:52:00,"Credit card",35.89,4.761904716,1.79,7.9,Afternoon,Saturday,February
730-50-9884,C,Naypyitaw,Normal,Female,"Sports and travel",83.06,7,29.0710,610.49,2019-03-05,14:31:00,Ewallet,581.42,4.761904716,29.07,4.0,Afternoon,Tuesday,March
730-61-8757,B,Mandalay,Member,Male,"Health and beauty",51.13,4,10.2260,214.75,2019-01-25,10:11:00,"Credit card",204.52,4.761904716,10.23,4.0,Morning,Friday,January
730-70-9830,C,Naypyitaw,Normal,Female,"Home and lifestyle",70.11,6,21.0330,441.69,2019-03-14,17:54:00,Ewallet,420.66,4.761904716,21.03,5.2,Afternoon,Thursday,March
731-14-2199,A,Yangon,Member,Female,"Home and lifestyle",35.54,10,17.7700,373.17,2019-01-04,13:34:00,Ewallet,355.40,4.761904716,17.77,7.0,Afternoon,Friday,January
731-59-7531,B,Mandalay,Member,Male,"Health and beauty",72.57,8,29.0280,609.59,2019-03-30,17:58:00,Cash,580.56,4.761904716,29.03,4.6,Afternoon,Saturday,March
731-81-9469,C,Naypyitaw,Member,Female,"Sports and travel",89.80,10,44.9000,942.90,2019-01-23,13:00:00,"Credit card",898.00,4.761904716,44.90,5.4,Afternoon,Wednesday,January
732-04-5373,B,Mandalay,Member,Male,"Home and lifestyle",46.47,4,9.2940,195.17,2019-02-08,10:53:00,Cash,185.88,4.761904716,9.29,7.0,Morning,Friday,February
732-67-5346,A,Yangon,Normal,Male,"Food and beverages",13.79,5,3.4475,72.40,2019-01-11,19:07:00,"Credit card",68.95,4.761904716,3.45,7.8,Evening,Friday,January
732-94-0499,C,Naypyitaw,Normal,Female,"Electronic accessories",41.65,10,20.8250,437.33,2019-01-13,17:04:00,"Credit card",416.50,4.761904716,20.83,5.4,Afternoon,Sunday,January
733-01-9107,B,Mandalay,Normal,Male,"Home and lifestyle",82.70,6,24.8100,521.01,2019-03-05,18:14:00,Cash,496.20,4.761904716,24.81,7.4,Evening,Tuesday,March
733-29-1227,C,Naypyitaw,Normal,Male,"Home and lifestyle",55.61,7,19.4635,408.73,2019-03-23,12:41:00,Cash,389.27,4.761904716,19.46,8.5,Afternoon,Saturday,March
733-33-4967,C,Naypyitaw,Normal,Male,"Electronic accessories",20.85,8,8.3400,175.14,2019-03-03,19:17:00,Cash,166.80,4.761904716,8.34,6.3,Evening,Sunday,March
734-91-1155,B,Mandalay,Normal,Female,"Electronic accessories",45.71,3,6.8565,143.99,2019-03-26,10:34:00,"Credit card",137.13,4.761904716,6.86,7.7,Morning,Tuesday,March
735-06-4124,C,Naypyitaw,Normal,Male,"Food and beverages",48.61,1,2.4305,51.04,2019-02-25,15:31:00,Cash,48.61,4.761904716,2.43,4.4,Afternoon,Monday,February
735-32-9839,C,Naypyitaw,Member,Male,"Fashion accessories",98.70,8,39.4800,829.08,2019-01-31,10:36:00,Ewallet,789.60,4.761904716,39.48,8.5,Morning,Thursday,January
737-88-5876,A,Yangon,Member,Male,"Home and lifestyle",23.29,4,4.6580,97.82,2019-03-19,11:52:00,"Credit card",93.16,4.761904716,4.66,5.9,Morning,Tuesday,March
740-11-5257,C,Naypyitaw,Normal,Male,"Electronic accessories",24.74,10,12.3700,259.77,2019-02-24,16:44:00,Cash,247.40,4.761904716,12.37,7.1,Afternoon,Sunday,February
740-22-2500,C,Naypyitaw,Normal,Female,"Electronic accessories",84.05,3,12.6075,264.76,2019-01-23,13:29:00,Cash,252.15,4.761904716,12.61,9.8,Afternoon,Wednesday,January
741-73-3559,B,Mandalay,Normal,Male,"Sports and travel",67.27,5,16.8175,353.17,2019-02-27,17:27:00,Cash,336.35,4.761904716,16.82,6.9,Afternoon,Wednesday,February
742-04-5161,A,Yangon,Member,Male,"Home and lifestyle",72.78,10,36.3900,764.19,2019-02-03,17:24:00,Cash,727.80,4.761904716,36.39,7.3,Afternoon,Sunday,February
743-04-1105,B,Mandalay,Member,Male,"Health and beauty",97.22,9,43.7490,918.73,2019-03-30,14:43:00,Ewallet,874.98,4.761904716,43.75,6.0,Afternoon,Saturday,March
743-88-1662,C,Naypyitaw,Normal,Male,"Sports and travel",95.49,7,33.4215,701.85,2019-02-22,18:17:00,Ewallet,668.43,4.761904716,33.42,8.7,Evening,Friday,February
744-02-5987,A,Yangon,Member,Male,"Home and lifestyle",78.38,6,23.5140,493.79,2019-01-10,14:16:00,Ewallet,470.28,4.761904716,23.51,5.8,Afternoon,Thursday,January
744-09-5786,B,Mandalay,Normal,Male,"Electronic accessories",22.01,6,6.6030,138.66,2019-01-02,18:50:00,Cash,132.06,4.761904716,6.60,7.6,Evening,Wednesday,January
744-16-7898,B,Mandalay,Normal,Female,"Home and lifestyle",97.37,10,48.6850,1022.39,2019-01-15,13:48:00,"Credit card",973.70,4.761904716,48.69,4.9,Afternoon,Tuesday,January
744-82-9138,C,Naypyitaw,Normal,Male,"Fashion accessories",86.13,2,8.6130,180.87,2019-02-07,17:59:00,Cash,172.26,4.761904716,8.61,8.2,Afternoon,Thursday,February
745-71-3520,A,Yangon,Member,Female,"Electronic accessories",25.22,7,8.8270,185.37,2019-02-04,10:23:00,Cash,176.54,4.761904716,8.83,8.2,Morning,Monday,February
745-74-0715,A,Yangon,Normal,Male,"Electronic accessories",58.03,2,5.8030,121.86,2019-03-10,20:46:00,Ewallet,116.06,4.761904716,5.80,8.8,Evening,Sunday,March
746-04-1077,B,Mandalay,Member,Female,"Food and beverages",84.63,10,42.3150,888.62,2019-01-01,11:36:00,"Credit card",846.30,4.761904716,42.32,9.0,Morning,Tuesday,January
746-19-0921,C,Naypyitaw,Normal,Male,"Food and beverages",21.58,1,1.0790,22.66,2019-02-09,10:02:00,Ewallet,21.58,4.761904716,1.08,7.2,Morning,Saturday,February
746-54-5508,A,Yangon,Normal,Male,"Home and lifestyle",21.52,6,6.4560,135.58,2019-01-17,12:48:00,"Credit card",129.12,4.761904716,6.46,9.4,Afternoon,Thursday,January
746-68-6593,C,Naypyitaw,Member,Female,"Sports and travel",87.16,2,8.7160,183.04,2019-01-11,14:29:00,"Credit card",174.32,4.761904716,8.72,9.7,Afternoon,Friday,January
746-94-0204,A,Yangon,Normal,Male,"Fashion accessories",83.24,9,37.4580,786.62,2019-01-29,11:56:00,"Credit card",749.16,4.761904716,37.46,7.4,Morning,Tuesday,January
747-58-7183,B,Mandalay,Normal,Male,"Fashion accessories",57.27,3,8.5905,180.40,2019-02-09,20:31:00,Ewallet,171.81,4.761904716,8.59,6.5,Evening,Saturday,February
748-45-2862,A,Yangon,Member,Female,"Home and lifestyle",28.31,4,5.6620,118.90,2019-03-07,18:35:00,Cash,113.24,4.761904716,5.66,8.2,Evening,Thursday,March
749-24-1565,A,Yangon,Normal,Female,"Health and beauty",23.03,9,10.3635,217.63,2019-01-03,12:02:00,Ewallet,207.27,4.761904716,10.36,7.9,Afternoon,Thursday,January
749-81-8133,A,Yangon,Normal,Female,"Fashion accessories",94.67,4,18.9340,397.61,2019-03-11,12:04:00,Cash,378.68,4.761904716,18.93,6.8,Afternoon,Monday,March
750-57-9686,C,Naypyitaw,Normal,Female,"Home and lifestyle",45.38,4,9.0760,190.60,2019-01-08,13:48:00,"Credit card",181.52,4.761904716,9.08,8.7,Afternoon,Tuesday,January
750-67-8428,A,Yangon,Member,Female,"Health and beauty",74.69,7,26.1415,548.97,2019-01-05,13:08:00,Ewallet,522.83,4.761904716,26.14,9.1,Afternoon,Saturday,January
751-15-6198,B,Mandalay,Normal,Male,"Sports and travel",23.01,6,6.9030,144.96,2019-01-12,16:45:00,Ewallet,138.06,4.761904716,6.90,7.9,Afternoon,Saturday,January
751-41-9720,C,Naypyitaw,Normal,Male,"Home and lifestyle",97.50,10,48.7500,1023.75,2019-01-12,16:18:00,Ewallet,975.00,4.761904716,48.75,8.0,Afternoon,Saturday,January
751-69-0068,C,Naypyitaw,Normal,Male,"Sports and travel",99.24,9,44.6580,937.82,2019-03-19,19:09:00,Ewallet,893.16,4.761904716,44.66,9.0,Evening,Tuesday,March
752-23-3760,B,Mandalay,Member,Female,"Sports and travel",64.08,7,22.4280,470.99,2019-02-19,19:29:00,"Credit card",448.56,4.761904716,22.43,7.3,Evening,Tuesday,February
755-12-3214,C,Naypyitaw,Member,Female,"Fashion accessories",44.22,5,11.0550,232.16,2019-03-05,17:07:00,"Credit card",221.10,4.761904716,11.06,8.6,Afternoon,Tuesday,March
756-01-7507,C,Naypyitaw,Normal,Female,"Health and beauty",20.38,5,5.0950,107.00,2019-01-22,18:56:00,Cash,101.90,4.761904716,5.10,6.0,Evening,Tuesday,January
756-49-0168,A,Yangon,Member,Male,"Fashion accessories",19.70,1,0.9850,20.69,2019-02-08,11:39:00,Ewallet,19.70,4.761904716,0.99,9.5,Morning,Friday,February
756-93-1854,C,Naypyitaw,Member,Female,"Fashion accessories",83.35,2,8.3350,175.04,2019-02-02,14:05:00,"Credit card",166.70,4.761904716,8.34,9.5,Afternoon,Saturday,February
759-29-9521,A,Yangon,Member,Female,"Fashion accessories",48.96,9,22.0320,462.67,2019-03-04,11:27:00,Cash,440.64,4.761904716,22.03,8.0,Morning,Monday,March
759-98-4285,C,Naypyitaw,Member,Female,"Health and beauty",85.87,7,30.0545,631.14,2019-02-27,19:01:00,"Credit card",601.09,4.761904716,30.05,8.0,Evening,Wednesday,February
760-27-5490,C,Naypyitaw,Normal,Male,"Fashion accessories",15.62,8,6.2480,131.21,2019-01-20,20:37:00,Ewallet,124.96,4.761904716,6.25,9.1,Evening,Sunday,January
760-53-9233,A,Yangon,Member,Male,"Fashion accessories",41.28,3,6.1920,130.03,2019-03-26,18:37:00,"Credit card",123.84,4.761904716,6.19,8.5,Evening,Tuesday,March
760-54-1821,B,Mandalay,Normal,Male,"Home and lifestyle",13.59,9,6.1155,128.43,2019-03-15,10:26:00,Cash,122.31,4.761904716,6.12,5.8,Morning,Friday,March
760-90-2357,A,Yangon,Member,Male,"Electronic accessories",74.51,6,22.3530,469.41,2019-03-20,15:08:00,Ewallet,447.06,4.761904716,22.35,5.0,Afternoon,Wednesday,March
761-49-0439,B,Mandalay,Member,Female,"Electronic accessories",12.10,8,4.8400,101.64,2019-01-19,10:17:00,Ewallet,96.80,4.761904716,4.84,8.6,Morning,Saturday,January
764-44-8999,B,Mandalay,Normal,Female,"Health and beauty",14.76,2,1.4760,31.00,2019-02-18,14:42:00,Ewallet,29.52,4.761904716,1.48,4.3,Afternoon,Monday,February
765-26-6951,A,Yangon,Normal,Male,"Sports and travel",72.61,6,21.7830,457.44,2019-01-01,10:39:00,"Credit card",435.66,4.761904716,21.78,6.9,Morning,Tuesday,January
766-85-7061,B,Mandalay,Normal,Male,"Health and beauty",87.87,10,43.9350,922.64,2019-03-29,10:25:00,Ewallet,878.70,4.761904716,43.94,5.1,Morning,Friday,March
767-05-1286,C,Naypyitaw,Member,Female,"Home and lifestyle",83.77,6,25.1310,527.75,2019-01-23,12:10:00,Ewallet,502.62,4.761904716,25.13,5.4,Afternoon,Wednesday,January
767-54-1907,B,Mandalay,Member,Female,"Fashion accessories",29.56,5,7.3900,155.19,2019-02-13,16:59:00,Cash,147.80,4.761904716,7.39,6.9,Afternoon,Wednesday,February
767-97-4650,B,Mandalay,Member,Female,"Sports and travel",64.83,2,6.4830,136.14,2019-01-08,11:59:00,"Credit card",129.66,4.761904716,6.48,8.0,Morning,Tuesday,January
770-42-8960,B,Mandalay,Normal,Male,"Food and beverages",21.12,8,8.4480,177.41,2019-01-01,19:31:00,Cash,168.96,4.761904716,8.45,6.3,Evening,Tuesday,January
775-72-1988,B,Mandalay,Normal,Male,"Home and lifestyle",73.28,5,18.3200,384.72,2019-01-24,15:05:00,Ewallet,366.40,4.761904716,18.32,8.4,Afternoon,Thursday,January
776-68-1096,B,Mandalay,Normal,Male,"Home and lifestyle",44.12,3,6.6180,138.98,2019-03-18,13:45:00,"Credit card",132.36,4.761904716,6.62,7.9,Afternoon,Monday,March
777-67-2495,B,Mandalay,Normal,Male,"Home and lifestyle",68.97,3,10.3455,217.26,2019-02-22,11:26:00,Ewallet,206.91,4.761904716,10.35,8.7,Morning,Friday,February
777-82-7220,B,Mandalay,Member,Male,"Home and lifestyle",30.12,8,12.0480,253.01,2019-03-03,13:01:00,Cash,240.96,4.761904716,12.05,7.7,Afternoon,Sunday,March
778-34-2523,A,Yangon,Member,Female,"Electronic accessories",48.62,8,19.4480,408.41,2019-01-24,10:57:00,Cash,388.96,4.761904716,19.45,5.0,Morning,Thursday,January
778-71-5554,C,Naypyitaw,Member,Male,"Fashion accessories",15.43,1,0.7715,16.20,2019-01-25,15:46:00,"Credit card",15.43,4.761904716,0.77,6.1,Afternoon,Friday,January
778-89-7974,C,Naypyitaw,Normal,Male,"Health and beauty",70.21,6,21.0630,442.32,2019-03-30,14:58:00,Cash,421.26,4.761904716,21.06,7.4,Afternoon,Saturday,March
779-06-0012,C,Naypyitaw,Member,Female,"Home and lifestyle",88.61,1,4.4305,93.04,2019-01-19,10:21:00,Cash,88.61,4.761904716,4.43,7.7,Morning,Saturday,January
779-42-2410,B,Mandalay,Member,Male,"Food and beverages",57.74,3,8.6610,181.88,2019-02-20,13:06:00,Ewallet,173.22,4.761904716,8.66,7.7,Afternoon,Wednesday,February
781-84-8059,C,Naypyitaw,Normal,Male,"Fashion accessories",60.74,7,21.2590,446.44,2019-01-18,16:23:00,Ewallet,425.18,4.761904716,21.26,5.0,Afternoon,Friday,January
782-95-9291,A,Yangon,Member,Male,"Food and beverages",92.29,5,23.0725,484.52,2019-02-20,15:55:00,"Credit card",461.45,4.761904716,23.07,9.0,Afternoon,Wednesday,February
783-09-1637,B,Mandalay,Normal,Female,"Sports and travel",67.43,5,16.8575,354.01,2019-03-06,18:13:00,Ewallet,337.15,4.761904716,16.86,6.3,Evening,Wednesday,March
784-08-0310,C,Naypyitaw,Member,Female,"Food and beverages",21.04,4,4.2080,88.37,2019-01-13,13:58:00,Cash,84.16,4.761904716,4.21,7.6,Afternoon,Sunday,January
784-21-9238,C,Naypyitaw,Member,Male,"Sports and travel",10.17,1,0.5085,10.68,2019-02-07,14:15:00,Cash,10.17,4.761904716,0.51,5.9,Afternoon,Thursday,February
785-13-7708,B,Mandalay,Normal,Male,"Food and beverages",73.06,7,25.5710,536.99,2019-01-14,19:06:00,"Credit card",511.42,4.761904716,25.57,4.2,Evening,Monday,January
785-96-0615,B,Mandalay,Member,Female,"Electronic accessories",35.74,8,14.2960,300.22,2019-02-17,15:28:00,Ewallet,285.92,4.761904716,14.30,4.9,Afternoon,Sunday,February
786-94-2700,A,Yangon,Member,Male,"Food and beverages",80.62,6,24.1860,507.91,2019-02-28,20:18:00,Cash,483.72,4.761904716,24.19,9.1,Evening,Thursday,February
787-15-1757,C,Naypyitaw,Member,Male,"Health and beauty",44.07,4,8.8140,185.09,2019-02-18,16:28:00,Ewallet,176.28,4.761904716,8.81,8.4,Afternoon,Monday,February
787-56-0757,C,Naypyitaw,Member,Female,"Food and beverages",80.36,4,16.0720,337.51,2019-02-23,18:45:00,"Credit card",321.44,4.761904716,16.07,8.3,Evening,Saturday,February
787-87-2010,A,Yangon,Member,Male,"Health and beauty",55.50,4,11.1000,233.10,2019-01-20,15:48:00,"Credit card",222.00,4.761904716,11.10,6.6,Afternoon,Sunday,January
788-07-8452,C,Naypyitaw,Member,Female,"Home and lifestyle",24.24,7,8.4840,178.16,2019-01-27,17:38:00,Ewallet,169.68,4.761904716,8.48,9.4,Afternoon,Sunday,January
788-21-5741,A,Yangon,Normal,Male,"Fashion accessories",45.38,3,6.8070,142.95,2019-02-17,13:34:00,"Credit card",136.14,4.761904716,6.81,7.2,Afternoon,Sunday,February
789-23-8625,B,Mandalay,Member,Male,"Fashion accessories",93.22,3,13.9830,293.64,2019-01-24,11:45:00,Cash,279.66,4.761904716,13.98,7.2,Morning,Thursday,January
790-29-1172,B,Mandalay,Normal,Female,"Food and beverages",57.34,3,8.6010,180.62,2019-03-10,18:59:00,"Credit card",172.02,4.761904716,8.60,7.9,Evening,Sunday,March
790-38-4466,C,Naypyitaw,Normal,Female,"Health and beauty",10.99,5,2.7475,57.70,2019-01-23,10:18:00,"Credit card",54.95,4.761904716,2.75,9.3,Morning,Wednesday,January
793-10-3222,B,Mandalay,Member,Female,"Health and beauty",41.06,6,12.3180,258.68,2019-03-05,13:30:00,"Credit card",246.36,4.761904716,12.32,8.3,Afternoon,Tuesday,March
794-32-2436,B,Mandalay,Member,Male,"Electronic accessories",55.67,2,5.5670,116.91,2019-03-27,15:08:00,Ewallet,111.34,4.761904716,5.57,6.0,Afternoon,Wednesday,March
794-42-3736,B,Mandalay,Normal,Male,"Food and beverages",33.33,2,3.3330,69.99,2019-01-26,14:41:00,"Credit card",66.66,4.761904716,3.33,6.4,Afternoon,Saturday,January
795-49-7276,A,Yangon,Normal,Male,"Fashion accessories",37.15,4,7.4300,156.03,2019-03-23,18:59:00,Ewallet,148.60,4.761904716,7.43,8.3,Evening,Saturday,March
796-12-2025,C,Naypyitaw,Normal,Male,"Fashion accessories",62.12,10,31.0600,652.26,2019-02-11,16:19:00,Cash,621.20,4.761904716,31.06,5.9,Afternoon,Monday,February
796-32-9050,A,Yangon,Normal,Male,"Food and beverages",51.28,6,15.3840,323.06,2019-01-19,16:31:00,Cash,307.68,4.761904716,15.38,6.5,Afternoon,Saturday,January
797-88-0493,A,Yangon,Normal,Female,"Health and beauty",64.27,4,12.8540,269.93,2019-03-26,13:54:00,Cash,257.08,4.761904716,12.85,7.7,Afternoon,Tuesday,March
799-71-1548,A,Yangon,Member,Male,"Electronic accessories",77.72,4,15.5440,326.42,2019-01-07,16:11:00,"Credit card",310.88,4.761904716,15.54,8.8,Afternoon,Monday,January
800-09-8606,A,Yangon,Member,Female,"Home and lifestyle",87.37,5,21.8425,458.69,2019-01-29,19:45:00,Cash,436.85,4.761904716,21.84,6.6,Evening,Tuesday,January
801-88-0346,C,Naypyitaw,Normal,Female,"Fashion accessories",76.06,3,11.4090,239.59,2019-01-05,20:30:00,"Credit card",228.18,4.761904716,11.41,9.8,Evening,Saturday,January
802-43-8934,A,Yangon,Normal,Male,"Home and lifestyle",18.28,1,0.9140,19.19,2019-03-22,15:05:00,"Credit card",18.28,4.761904716,0.91,8.3,Afternoon,Friday,March
802-70-5316,A,Yangon,Member,Female,"Sports and travel",92.13,6,27.6390,580.42,2019-03-06,20:34:00,Cash,552.78,4.761904716,27.64,8.3,Evening,Wednesday,March
803-17-8013,A,Yangon,Member,Female,"Home and lifestyle",88.79,8,35.5160,745.84,2019-02-17,17:09:00,Cash,710.32,4.761904716,35.52,4.1,Afternoon,Sunday,February
803-83-5989,C,Naypyitaw,Normal,Male,"Home and lifestyle",55.73,6,16.7190,351.10,2019-02-24,10:55:00,Ewallet,334.38,4.761904716,16.72,7.0,Morning,Sunday,February
804-38-3935,A,Yangon,Member,Male,"Electronic accessories",93.78,3,14.0670,295.41,2019-01-30,11:32:00,"Credit card",281.34,4.761904716,14.07,5.9,Morning,Wednesday,January
805-86-0265,A,Yangon,Normal,Male,"Home and lifestyle",93.96,9,42.2820,887.92,2019-03-20,11:32:00,Cash,845.64,4.761904716,42.28,9.8,Morning,Wednesday,March
807-14-7833,A,Yangon,Member,Female,"Electronic accessories",17.42,10,8.7100,182.91,2019-02-22,12:30:00,Ewallet,174.20,4.761904716,8.71,7.0,Afternoon,Friday,February
807-34-3742,A,Yangon,Normal,Male,"Fashion accessories",52.38,1,2.6190,55.00,2019-03-26,19:44:00,Cash,52.38,4.761904716,2.62,5.8,Evening,Tuesday,March
808-65-0703,C,Naypyitaw,Normal,Male,"Home and lifestyle",35.47,4,7.0940,148.97,2019-03-14,17:22:00,"Credit card",141.88,4.761904716,7.09,6.9,Afternoon,Thursday,March
809-46-1866,A,Yangon,Normal,Male,"Health and beauty",58.15,4,11.6300,244.23,2019-01-23,17:44:00,Cash,232.60,4.761904716,11.63,8.4,Afternoon,Wednesday,January
809-69-9497,A,Yangon,Normal,Female,"Home and lifestyle",45.68,10,22.8400,479.64,2019-01-19,19:30:00,Ewallet,456.80,4.761904716,22.84,5.7,Evening,Saturday,January
810-60-6344,C,Naypyitaw,Normal,Female,"Electronic accessories",40.86,8,16.3440,343.22,2019-02-07,14:38:00,"Credit card",326.88,4.761904716,16.34,6.5,Afternoon,Thursday,February
811-03-8790,A,Yangon,Normal,Female,"Electronic accessories",45.48,10,22.7400,477.54,2019-03-01,10:22:00,"Credit card",454.80,4.761904716,22.74,4.8,Morning,Friday,March
811-35-1094,B,Mandalay,Member,Male,"Electronic accessories",50.45,6,15.1350,317.84,2019-02-06,15:16:00,"Credit card",302.70,4.761904716,15.14,8.9,Afternoon,Wednesday,February
815-04-6282,C,Naypyitaw,Member,Female,"Sports and travel",64.97,5,16.2425,341.09,2019-02-08,12:52:00,"Credit card",324.85,4.761904716,16.24,6.5,Afternoon,Friday,February
815-11-1168,A,Yangon,Member,Male,"Food and beverages",99.78,5,24.9450,523.85,2019-03-09,19:09:00,Cash,498.90,4.761904716,24.95,5.4,Evening,Saturday,March
816-57-2053,A,Yangon,Normal,Male,"Sports and travel",60.87,2,6.0870,127.83,2019-03-09,12:37:00,Ewallet,121.74,4.761904716,6.09,8.7,Afternoon,Saturday,March
